score,review,y
3,단점이라면 그릴링시스템이 일정하지 않다는것이네요직원분들에 따라서 그릴링 편차가 심합니다못하시는분은 강남에서 이 수준이라고? 할 정도로 태워주시네요,0
5,"고기도 너무 맛있고, 볶음밥도 너무 맛있었는데 서비스가 최악이었어요. 냉면을 시켰는데 주문오류가 있어서 안들어갔는데 죄송하다는 말도 한마디 없이 자기들끼리 깔깔거리면서 이야기하는 것부터 9시에 마감이여서 8시50분에 나가려고 일어나는데 옆에 치울꺼 준비 다하고 얼른 나가라는 듯이 안녕히가세요를 옷입고 있는 사람 옆에서 엄청 크게 소리치더라고요 최악의 서비스로 기억될것 같아요.",1
3,친절하심 맛도맛있어용♡♡,0
9,맛있어요♥,1
4,전화를 아예내려놓는듯합니다,1
3,,0
5,"유멍한 체인 고기집이라 기분좋게,왔는데 바쁜곳이라 그런가요??김치달라 3번 말해도  다른일만하고 고기 더안시키냐고 묻기나 하고 기분상한티,내니 10초만에 오네요곧 가져온다는 답을 하지 말든지 말했던 두분은 모두 눈앞에서 딴짓만 하네요 다른 테이블 치우고  있구  쳐다도 안보네요다신 이런곳 안옵니다 제글 삭제 하시겠지요?오늘만 열번 쓸생각입니다 삭제하면 곧 또 쓸랍니다",1
3,Q 밑에 평점 안 좋다가 갑자기 5 점 쭈우우욱 주는 사람들의 공통점은?,0
3,단점이라면 그릴링시스템이 일정하지 않다는것이네요직원분들에 따라서 그릴링 편차가 심합니다못하시는분은 강남에서 이 수준이라고? 할 정도로 태워주시네요,0
5,"고기도 너무 맛있고, 볶음밥도 너무 맛있었는데 서비스가 최악이었어요. 냉면을 시켰는데 주문오류가 있어서 안들어갔는데 죄송하다는 말도 한마디 없이 자기들끼리 깔깔거리면서 이야기하는 것부터 9시에 마감이여서 8시50분에 나가려고 일어나는데 옆에 치울꺼 준비 다하고 얼른 나가라는 듯이 안녕히가세요를 옷입고 있는 사람 옆에서 엄청 크게 소리치더라고요 최악의 서비스로 기억될것 같아요.",1
3,친절하심 맛도맛있어용♡♡,0
9,맛있어요♥,1
4,전화를 아예내려놓는듯합니다,1
3,,0
5,"유멍한 체인 고기집이라 기분좋게,왔는데 바쁜곳이라 그런가요??김치달라 3번 말해도  다른일만하고 고기 더안시키냐고 묻기나 하고 기분상한티,내니 10초만에 오네요곧 가져온다는 답을 하지 말든지 말했던 두분은 모두 눈앞에서 딴짓만 하네요 다른 테이블 치우고  있구  쳐다도 안보네요다신 이런곳 안옵니다 제글 삭제 하시겠지요?오늘만 열번 쓸생각입니다 삭제하면 곧 또 쓸랍니다",1
3,음식은 괜찮으나 시끄러워서 대화가 안됨.. 조용히 밥 먹기는 어려운 곳이에요.,0
3,고기 두툼하니 너무 좋았음. 찌개도 최고. 회식에도 딱인 듯,0
6,고기가 너무 부드러웠고 뭣보다 가게 분위기가 고급져서 기분 좋게 먹고 왔네요^-^ 볶음밥까지 배부르게 먹고 왔어요~,1
3,가게 진짜 고급져요ㅎㅎ 고기도 부드럽구 맛있습니다.,0
1,두툼한 고기 좋아하는데 완전 제스탈 ㅠㅠ 육즙 장난아니에여!!! 잘먹고갑니당,0
3,Q 밑에 평점 안 좋다가 갑자기 5 점 쭈우우욱 주는 사람들의 공통점은?,0
3,단점이라면 그릴링시스템이 일정하지 않다는것이네요직원분들에 따라서 그릴링 편차가 심합니다못하시는분은 강남에서 이 수준이라고? 할 정도로 태워주시네요,0
5,"고기도 너무 맛있고, 볶음밥도 너무 맛있었는데 서비스가 최악이었어요. 냉면을 시켰는데 주문오류가 있어서 안들어갔는데 죄송하다는 말도 한마디 없이 자기들끼리 깔깔거리면서 이야기하는 것부터 9시에 마감이여서 8시50분에 나가려고 일어나는데 옆에 치울꺼 준비 다하고 얼른 나가라는 듯이 안녕히가세요를 옷입고 있는 사람 옆에서 엄청 크게 소리치더라고요 최악의 서비스로 기억될것 같아요.",1
3,친절하심 맛도맛있어용♡♡,0
9,맛있어요♥,1
4,전화를 아예내려놓는듯합니다,1
3,,0
5,"유멍한 체인 고기집이라 기분좋게,왔는데 바쁜곳이라 그런가요??김치달라 3번 말해도  다른일만하고 고기 더안시키냐고 묻기나 하고 기분상한티,내니 10초만에 오네요곧 가져온다는 답을 하지 말든지 말했던 두분은 모두 눈앞에서 딴짓만 하네요 다른 테이블 치우고  있구  쳐다도 안보네요다신 이런곳 안옵니다 제글 삭제 하시겠지요?오늘만 열번 쓸생각입니다 삭제하면 곧 또 쓸랍니다",1
3,음식은 괜찮으나 시끄러워서 대화가 안됨.. 조용히 밥 먹기는 어려운 곳이에요.,0
3,고기 두툼하니 너무 좋았음. 찌개도 최고. 회식에도 딱인 듯,0
6,고기가 너무 부드러웠고 뭣보다 가게 분위기가 고급져서 기분 좋게 먹고 왔네요^-^ 볶음밥까지 배부르게 먹고 왔어요~,1
3,가게 진짜 고급져요ㅎㅎ 고기도 부드럽구 맛있습니다.,0
1,두툼한 고기 좋아하는데 완전 제스탈 ㅠㅠ 육즙 장난아니에여!!! 잘먹고갑니당,0
4,고기질도좋고 신선한거 같아요육즙짱 볶음밥도 볶아먹으니 맛나네요배부르게 먹었어요,1
2,실내 인테리어 깔끔하고 메뉴구성 너무 좋았어요 고기 퀄리티 너무 좋고 육즙 장난 아니네요 맛있게 잘 먹고 갑니다 ^^,0
3,고기가 고소하고 대박 맛집 찾은것 같아요!너무 맛있게 잘 먹은 맛집입니다,0
2,직원분들 친절하시고 음식도 깔끔하게잘나와용 고기육즙장난아니네용 완전대박임 또생각남^^,0
4,친구추천으로갔는데  진심후회없음 가성비갑 맛집추천추천,1
3,Q 밑에 평점 안 좋다가 갑자기 5 점 쭈우우욱 주는 사람들의 공통점은?,0
3,단점이라면 그릴링시스템이 일정하지 않다는것이네요직원분들에 따라서 그릴링 편차가 심합니다못하시는분은 강남에서 이 수준이라고? 할 정도로 태워주시네요,0
5,"고기도 너무 맛있고, 볶음밥도 너무 맛있었는데 서비스가 최악이었어요. 냉면을 시켰는데 주문오류가 있어서 안들어갔는데 죄송하다는 말도 한마디 없이 자기들끼리 깔깔거리면서 이야기하는 것부터 9시에 마감이여서 8시50분에 나가려고 일어나는데 옆에 치울꺼 준비 다하고 얼른 나가라는 듯이 안녕히가세요를 옷입고 있는 사람 옆에서 엄청 크게 소리치더라고요 최악의 서비스로 기억될것 같아요.",1
3,친절하심 맛도맛있어용♡♡,0
9,맛있어요♥,1
4,전화를 아예내려놓는듯합니다,1
3,,0
5,"유멍한 체인 고기집이라 기분좋게,왔는데 바쁜곳이라 그런가요??김치달라 3번 말해도  다른일만하고 고기 더안시키냐고 묻기나 하고 기분상한티,내니 10초만에 오네요곧 가져온다는 답을 하지 말든지 말했던 두분은 모두 눈앞에서 딴짓만 하네요 다른 테이블 치우고  있구  쳐다도 안보네요다신 이런곳 안옵니다 제글 삭제 하시겠지요?오늘만 열번 쓸생각입니다 삭제하면 곧 또 쓸랍니다",1
3,음식은 괜찮으나 시끄러워서 대화가 안됨.. 조용히 밥 먹기는 어려운 곳이에요.,0
3,고기 두툼하니 너무 좋았음. 찌개도 최고. 회식에도 딱인 듯,0
6,고기가 너무 부드러웠고 뭣보다 가게 분위기가 고급져서 기분 좋게 먹고 왔네요^-^ 볶음밥까지 배부르게 먹고 왔어요~,1
3,가게 진짜 고급져요ㅎㅎ 고기도 부드럽구 맛있습니다.,0
1,두툼한 고기 좋아하는데 완전 제스탈 ㅠㅠ 육즙 장난아니에여!!! 잘먹고갑니당,0
4,고기질도좋고 신선한거 같아요육즙짱 볶음밥도 볶아먹으니 맛나네요배부르게 먹었어요,1
2,실내 인테리어 깔끔하고 메뉴구성 너무 좋았어요 고기 퀄리티 너무 좋고 육즙 장난 아니네요 맛있게 잘 먹고 갑니다 ^^,0
3,고기가 고소하고 대박 맛집 찾은것 같아요!너무 맛있게 잘 먹은 맛집입니다,0
2,직원분들 친절하시고 음식도 깔끔하게잘나와용 고기육즙장난아니네용 완전대박임 또생각남^^,0
4,친구추천으로갔는데  진심후회없음 가성비갑 맛집추천추천,1
8,고기가 두툼하니 너무 맛나요 겉바속촉 하네요 김치찌개에도 돼지고기가 엄청 들어가있어서 너무 맛있어요 굳굳굳굳굳,1
4,고기가 엄청 두툼한데 너무 부드러워요!!! 딱 씹었을때 육즙이 촤르르 퍼지네요ㅠㅜ,1
1,일단 처음 먹어보는데 고기 맛있네요두툼하니 고기에서 육즙이 좔좔~~가격도 저렴하고 양도 많아서배불리 먹고 갑니다~반찬도 깨끗하게 잘 나오네용^^,0
5,너무 맛있어요 ! 직원분들도 친절하셔서 다음에 또 오고싶어요 ㅎㅎ,1
2,분위기가 고급스럽고 가격도 저렴한편이었고 고기도 두툼하고 부드러워요 철판볶음밥도 진짜 꿀맛 재방문 할것같네요~,0
3,삼겹살 목살 진짜 쫄깃쫄깃 맛있어요! 목살 다른 집은 (특히 여기 밑에 집) 퍽퍽 그 자첸데 ㅋㅋㅋㅋ 여기는 어떻게 이렇게 부드럽고 맛있는지.. 밑에 집 대기 없는 이유가 있네요. 강남이라 살짝 비싸지만 재방문 했는데도 만족. 냉면? 비추 볶음밥 계속 땡기는 맛인데 양이 적음반찬이랑 홍합탕? 평타 정도하고 고기 숙성은 안 시키는지 아주 살짝 비린내가 있어요.,0
3,여러분 목살이요 목살다른거 말고 목살이오 제발,0
6,남알바 싸가지 ㅎ,1
3,삼겹살 목살 진짜 쫄깃쫄깃 맛있어요! 목살 다른 집은 (특히 여기 밑에 집) 퍽퍽 그 자첸데 ㅋㅋㅋㅋ 여기는 어떻게 이렇게 부드럽고 맛있는지.. 밑에 집 대기 없는 이유가 있네요. 강남이라 살짝 비싸지만 재방문 했는데도 만족. 냉면? 비추 볶음밥 계속 땡기는 맛인데 양이 적음반찬이랑 홍합탕? 평타 정도하고 고기 숙성은 안 시키는지 아주 살짝 비린내가 있어요.,0
3,여러분 목살이요 목살다른거 말고 목살이오 제발,0
6,남알바 싸가지 ㅎ,1
5,고기 양도 많고 너무 맛있어요 ㅎ후식들 다맛있어요 해물라면 냉면! 직원들이 고기 직접 다꾸워주시고 친절하세요이베리코 목살 최고,1
5,고기 양이 그냥 ㅋㅋㅋ너무 적음 ㅋㅋㅋㅋ 싼편도 아닌데..직원들 불친절함 볶음밥 먹을만함,1
2,토요일 점심에 갔었는데 사장님 알바직원분 다 친절하시고서비스도 너무 좋았습니다~ !!또 갈게요~,0
1,맛있는데 고기맛이 좀.. 알바생 타요,0
2,삼겹살이랑 항정살 먹었는데 맛은 다른 고기집하고 비슷했다..양도 좀 적은 편..직접 구워주시는데 바빠서 그런지 좀 태움..여기는 꽃게라면이 제일 맛있다ㅋㅋㅋ고기 먹고 느끼한게 싹 가시는 느낌!!,0
3,삼겹살 목살 진짜 쫄깃쫄깃 맛있어요! 목살 다른 집은 (특히 여기 밑에 집) 퍽퍽 그 자첸데 ㅋㅋㅋㅋ 여기는 어떻게 이렇게 부드럽고 맛있는지.. 밑에 집 대기 없는 이유가 있네요. 강남이라 살짝 비싸지만 재방문 했는데도 만족. 냉면? 비추 볶음밥 계속 땡기는 맛인데 양이 적음반찬이랑 홍합탕? 평타 정도하고 고기 숙성은 안 시키는지 아주 살짝 비린내가 있어요.,0
3,여러분 목살이요 목살다른거 말고 목살이오 제발,0
6,남알바 싸가지 ㅎ,1
5,고기 양도 많고 너무 맛있어요 ㅎ후식들 다맛있어요 해물라면 냉면! 직원들이 고기 직접 다꾸워주시고 친절하세요이베리코 목살 최고,1
5,고기 양이 그냥 ㅋㅋㅋ너무 적음 ㅋㅋㅋㅋ 싼편도 아닌데..직원들 불친절함 볶음밥 먹을만함,1
2,토요일 점심에 갔었는데 사장님 알바직원분 다 친절하시고서비스도 너무 좋았습니다~ !!또 갈게요~,0
1,맛있는데 고기맛이 좀.. 알바생 타요,0
2,삼겹살이랑 항정살 먹었는데 맛은 다른 고기집하고 비슷했다..양도 좀 적은 편..직접 구워주시는데 바빠서 그런지 좀 태움..여기는 꽃게라면이 제일 맛있다ㅋㅋㅋ고기 먹고 느끼한게 싹 가시는 느낌!!,0
6,고기는 맛있긴 한데.. 여자끼리 온 테이블에만 친절한 직원분은 참 이상함.. 그리구 웨이팅 너무 길어서 다시 안 갈 듯,1
3,,0
3,맛있는데 양 적고 알바생들 불친절함직접 구워주고 반찬 잘 나와서 그나마 4점 줌,0
2,,0
8,직접 구워줘서 좋고 맛도 있어요여자 직원은 불친절해요그래도 맛있으니 5점이에요,1
3,삼겹살 목살 진짜 쫄깃쫄깃 맛있어요! 목살 다른 집은 (특히 여기 밑에 집) 퍽퍽 그 자첸데 ㅋㅋㅋㅋ 여기는 어떻게 이렇게 부드럽고 맛있는지.. 밑에 집 대기 없는 이유가 있네요. 강남이라 살짝 비싸지만 재방문 했는데도 만족. 냉면? 비추 볶음밥 계속 땡기는 맛인데 양이 적음반찬이랑 홍합탕? 평타 정도하고 고기 숙성은 안 시키는지 아주 살짝 비린내가 있어요.,0
3,여러분 목살이요 목살다른거 말고 목살이오 제발,0
6,남알바 싸가지 ㅎ,1
5,고기 양도 많고 너무 맛있어요 ㅎ후식들 다맛있어요 해물라면 냉면! 직원들이 고기 직접 다꾸워주시고 친절하세요이베리코 목살 최고,1
5,고기 양이 그냥 ㅋㅋㅋ너무 적음 ㅋㅋㅋㅋ 싼편도 아닌데..직원들 불친절함 볶음밥 먹을만함,1
2,토요일 점심에 갔었는데 사장님 알바직원분 다 친절하시고서비스도 너무 좋았습니다~ !!또 갈게요~,0
1,맛있는데 고기맛이 좀.. 알바생 타요,0
2,삼겹살이랑 항정살 먹었는데 맛은 다른 고기집하고 비슷했다..양도 좀 적은 편..직접 구워주시는데 바빠서 그런지 좀 태움..여기는 꽃게라면이 제일 맛있다ㅋㅋㅋ고기 먹고 느끼한게 싹 가시는 느낌!!,0
6,고기는 맛있긴 한데.. 여자끼리 온 테이블에만 친절한 직원분은 참 이상함.. 그리구 웨이팅 너무 길어서 다시 안 갈 듯,1
3,,0
3,맛있는데 양 적고 알바생들 불친절함직접 구워주고 반찬 잘 나와서 그나마 4점 줌,0
2,,0
8,직접 구워줘서 좋고 맛도 있어요여자 직원은 불친절해요그래도 맛있으니 5점이에요,1
3,맛있는 고기집,0
7,고기 맛있어요 잘 구워주시고 밑반찬도 좋아요 조금 비싸기는 한데 구워주는 값이랑 머... 찌개가 다른 된장찌개 같은 것보다 맛있어서 대충 그값이라고 생각하면 괜찮 여자 둘이서 고기 4인분에 맥주2 소주1 냉면 먹으니까 배불러요,1
2,,0
1,"고기 진짜 잘구워주시고,직원분들 친절하세요(바쁠땐 모르겠지만 난 하가할 때 감)너무 맛있어요 ♡♡♡♡♡",0
3,목살 개맛있음가성비는 안 좋음,0
3,삼겹살 목살 진짜 쫄깃쫄깃 맛있어요! 목살 다른 집은 (특히 여기 밑에 집) 퍽퍽 그 자첸데 ㅋㅋㅋㅋ 여기는 어떻게 이렇게 부드럽고 맛있는지.. 밑에 집 대기 없는 이유가 있네요. 강남이라 살짝 비싸지만 재방문 했는데도 만족. 냉면? 비추 볶음밥 계속 땡기는 맛인데 양이 적음반찬이랑 홍합탕? 평타 정도하고 고기 숙성은 안 시키는지 아주 살짝 비린내가 있어요.,0
3,여러분 목살이요 목살다른거 말고 목살이오 제발,0
6,남알바 싸가지 ㅎ,1
5,고기 양도 많고 너무 맛있어요 ㅎ후식들 다맛있어요 해물라면 냉면! 직원들이 고기 직접 다꾸워주시고 친절하세요이베리코 목살 최고,1
5,고기 양이 그냥 ㅋㅋㅋ너무 적음 ㅋㅋㅋㅋ 싼편도 아닌데..직원들 불친절함 볶음밥 먹을만함,1
2,토요일 점심에 갔었는데 사장님 알바직원분 다 친절하시고서비스도 너무 좋았습니다~ !!또 갈게요~,0
1,맛있는데 고기맛이 좀.. 알바생 타요,0
2,삼겹살이랑 항정살 먹었는데 맛은 다른 고기집하고 비슷했다..양도 좀 적은 편..직접 구워주시는데 바빠서 그런지 좀 태움..여기는 꽃게라면이 제일 맛있다ㅋㅋㅋ고기 먹고 느끼한게 싹 가시는 느낌!!,0
6,고기는 맛있긴 한데.. 여자끼리 온 테이블에만 친절한 직원분은 참 이상함.. 그리구 웨이팅 너무 길어서 다시 안 갈 듯,1
3,,0
3,맛있는데 양 적고 알바생들 불친절함직접 구워주고 반찬 잘 나와서 그나마 4점 줌,0
2,,0
8,직접 구워줘서 좋고 맛도 있어요여자 직원은 불친절해요그래도 맛있으니 5점이에요,1
3,맛있는 고기집,0
7,고기 맛있어요 잘 구워주시고 밑반찬도 좋아요 조금 비싸기는 한데 구워주는 값이랑 머... 찌개가 다른 된장찌개 같은 것보다 맛있어서 대충 그값이라고 생각하면 괜찮 여자 둘이서 고기 4인분에 맥주2 소주1 냉면 먹으니까 배불러요,1
2,,0
1,"고기 진짜 잘구워주시고,직원분들 친절하세요(바쁠땐 모르겠지만 난 하가할 때 감)너무 맛있어요 ♡♡♡♡♡",0
3,목살 개맛있음가성비는 안 좋음,0
3,,0
3,고긴 맛있는데 양이 쥐오줌만하고 일단 검은색 옷 입으신분이 너무 불친절해서 화날정도^^ 그리고 볶음밥 1인분 시켰는데 원래 반공기라고 말도 안되는 소리하는데 맛도 개짬 손님 불편하게 하는 식당 첨임,0
2,"고기는 정말 맛있었고 여자 알바생분들 너무 친절하셔서 좋았어요 ㅎㅎ 하지만 남자직원분, 삼겹2인분 시켰는데 목살 2인분으로 잘못나와서 말씀드렸더니 죄송하단 말도 안하고 훽 가져가버리시고 ,,, 고기도 구워주시다가 나중엔 저희가 구워먹었습니다 ㅎ 볶음밥을 추가로 2개 시켰는데 하도 안나오길래 주문이 들어갔냐고 여쭤봤더니 한참을 안오시는,, 다시 불러서 안들어갔으면 그냥 취소해달라고 말했더니 훽 취소해버리시는게 맞는건가요,,? 즐겁게 밥 먹으러 갔다가 기분만 나빠졌습니다 ㅎㅎ",0
3,여기는진짜 고기에진심인곳 인생돼지목살집,0
2,맛은 있으나 양이 쥐 오줌만 함,0
8,삼겹살 너무 맛있고 점원님께서 친절했어요!,1
3,맛있긴한데 가성비가..,0
4,바쁘신 와중에도 들러서 고기 뒤집어주시고 친절하셨어요!만족스럽게 먹고 갔습니당고기는 당연히 마싯지만 떡 꿀맛...,1
8,삼겹살 너무 맛있고 점원님께서 친절했어요!,1
3,맛있긴한데 가성비가..,0
4,바쁘신 와중에도 들러서 고기 뒤집어주시고 친절하셨어요!만족스럽게 먹고 갔습니당고기는 당연히 마싯지만 떡 꿀맛...,1
8,삼겹살 너무 맛있고 점원님께서 친절했어요!,1
3,맛있긴한데 가성비가..,0
4,바쁘신 와중에도 들러서 고기 뒤집어주시고 친절하셨어요!만족스럽게 먹고 갔습니당고기는 당연히 마싯지만 떡 꿀맛...,1
4,바쁜 분위기에서도 메뉴 놓치지 않고 다 갖다 주세요.꽤나 친절하시고 고기랑 떡 명이나물 김치칼국수 맛있음,1
3,늦은 시간 갈 때 없어서 갔는데 자리 많은데도잠깐 기다리라면서 세워두다가자기네들 치우기 편하려고 그러는지널널한 자리말고 사람들 모여있는 자리로 감그리고 전체적으로 바빠보이지도 않았는데뭐그리 분주한지... 벨 눌러도 고장 났는지 울리지도 않고주문해도 되냐니까 잠깐만 기다리라는 말은 세 번은 들은듯고기양 적은 건 뭐 강남이니까 그렇다쳐도서비스 정신 바닥임1점도 아까움,0
3,예전 일하시던 분들 어디갔나요.. 사장 바뀐 듯..,0
6,"팩트만 말씀드립니다. 월요일 저녁에 방문했습니다.1. 들어가자마자 정말 일하기 싫어하는 표정으로 응대해주십니다.2. 먹는 방법 일절 설명 안 해주십니다.3. 고기 불판에 올려서 가위질 해주고 나머지는 알아서 구워 드셔야 합니다.* 교대 이층집에서 거의 처음부터 끝까지 직접 고기를 구워 먹은 적이 처음인지라 직원 두 분에게 직접 구워 먹는 곳이냐고 여쭤봤습니다. 한 분은 “네.”  - 고기 뒤집어주면서 대답하셨습니다.(?)한 분은 “코로나 이후로 잘 안 구워준다(?)” 는 식으로 말씀하셨습니다.코로나 이후로 여러 교대 이층집만 10번을 넘게 갔으나, 여기 지점만 방침이 그런진 모르겠습니다.다른 6인 테이블은 좀 자주 가서 구워주시더군요.이도 저도 아닌 서비스면 차라리 안 하시는 게 나을 것 같습니다.일하기 싫어하시는 표정과 태도의 종업원분들에게 불판에 고기 올려주고가위질 몇 번 해주고지나다니면서 고기 한 두번 휘적거려주는서비스를 받고 싶으신 분은 여기로 가셔서 식사하세요.",1
3,고기 밑반찬 다별로 그리고 댓글알바 티남,0
8,삼겹살 너무 맛있고 점원님께서 친절했어요!,1
3,맛있긴한데 가성비가..,0
4,바쁘신 와중에도 들러서 고기 뒤집어주시고 친절하셨어요!만족스럽게 먹고 갔습니당고기는 당연히 마싯지만 떡 꿀맛...,1
4,바쁜 분위기에서도 메뉴 놓치지 않고 다 갖다 주세요.꽤나 친절하시고 고기랑 떡 명이나물 김치칼국수 맛있음,1
3,늦은 시간 갈 때 없어서 갔는데 자리 많은데도잠깐 기다리라면서 세워두다가자기네들 치우기 편하려고 그러는지널널한 자리말고 사람들 모여있는 자리로 감그리고 전체적으로 바빠보이지도 않았는데뭐그리 분주한지... 벨 눌러도 고장 났는지 울리지도 않고주문해도 되냐니까 잠깐만 기다리라는 말은 세 번은 들은듯고기양 적은 건 뭐 강남이니까 그렇다쳐도서비스 정신 바닥임1점도 아까움,0
3,예전 일하시던 분들 어디갔나요.. 사장 바뀐 듯..,0
6,"팩트만 말씀드립니다. 월요일 저녁에 방문했습니다.1. 들어가자마자 정말 일하기 싫어하는 표정으로 응대해주십니다.2. 먹는 방법 일절 설명 안 해주십니다.3. 고기 불판에 올려서 가위질 해주고 나머지는 알아서 구워 드셔야 합니다.* 교대 이층집에서 거의 처음부터 끝까지 직접 고기를 구워 먹은 적이 처음인지라 직원 두 분에게 직접 구워 먹는 곳이냐고 여쭤봤습니다. 한 분은 “네.”  - 고기 뒤집어주면서 대답하셨습니다.(?)한 분은 “코로나 이후로 잘 안 구워준다(?)” 는 식으로 말씀하셨습니다.코로나 이후로 여러 교대 이층집만 10번을 넘게 갔으나, 여기 지점만 방침이 그런진 모르겠습니다.다른 6인 테이블은 좀 자주 가서 구워주시더군요.이도 저도 아닌 서비스면 차라리 안 하시는 게 나을 것 같습니다.일하기 싫어하시는 표정과 태도의 종업원분들에게 불판에 고기 올려주고가위질 몇 번 해주고지나다니면서 고기 한 두번 휘적거려주는서비스를 받고 싶으신 분은 여기로 가셔서 식사하세요.",1
3,고기 밑반찬 다별로 그리고 댓글알바 티남,0
3,불친절하고 배추김치가 없습니다찍어먹을 마땅한 소스도 없고..무료로 주는 해물탕? 탕이라하기도 좀 그런데..ㅋ 칼국수 (8000원)인데 무료로 줬던 해물탕에 사리만 넣어 주시더라구요? 그럴거면 사리 추가 값만 받던가..가격대비 별로입니다. 매우 별로ㅠ,0
2,최악입니다. 일단 직원이 싸가지가 정말 없고요. 저희가 뭘 잘못했나 싶을 정도였습니다. 보통 매장 처음 오면 '저희 매장 이용해본 적 있으세요?' 라고 응대하고 메뉴 소개와 셀프바 이용 등을 안내하는데 하나도 없었고요. 고기 메뉴와 탕 메뉴 외엔 표기도 안 되어 있었고 저 멀리 벽면에 조그맣게 붙여놓고 메뉴에 관해 물어보니까 건성건성 지 멋대로 대답하더군요. 뒤에 '습니다' 만 붙인다고 해서 친절하고 공손한 말투가 되는 게 아닙니다.. 말 끝나기도 전에 습니다~ 습니다~ 이러면 기분이 좋겠냐구요.. 참고로 꽃삼겹 진짜 맛없습니다. 절대 먹지 마세요. 그냥 싸구려 고기 얼렸다가 대패처럼 얇게 썰었는데 대패삼겹살 사먹는게 훨씬 이득입니다. 지금 사진상 보이는게 310g입니다... 가지마세요.. 저거 먹고 53000원 나온 게 어이없습니다...^^,0
1,알바생이 일을 엄청 열심히 합니다!고기맛은 별로였습니다,0
3,하…진짜 평점 믿고 갔는데…꽃삼겹이 뭔가 했더니 냉동삼겹 얇게 썬거 였네요….통삼겹도 느끼하기만하고..같이 구워주는 떡이 제일 맛있었어요. 이걸먹고 이돈을 썼다는게 너무 화가나서 리뷰남깁니다. 차라리 근처에 있는 두껍삼 가세요. 삼육가 갈걸 신논현까지 걸어가기가 귀찮아서 여기 평점보고 갔다가 땅을 치고 후회했어요..가격차이도 얼마 안나는데 퀄리티 차이가 너무 심하네요. 최근에 갔던 고기집 중 정말 최악이었습니다.,0
2,"직원분이 너무너무 친절하시고 좋았어요!고기도 다 구워주시고 잘라주시고꿀맛 조합도 알려주셔서 정말 맛있게 먹고왔네요시험 끝나고 꼭 다시 갈게요!!!!!!!!!!!밑반찬도, 고기도 진짜 맛있었습니다ㅜㅜ",0
8,삼겹살 너무 맛있고 점원님께서 친절했어요!,1
3,맛있긴한데 가성비가..,0
4,바쁘신 와중에도 들러서 고기 뒤집어주시고 친절하셨어요!만족스럽게 먹고 갔습니당고기는 당연히 마싯지만 떡 꿀맛...,1
4,바쁜 분위기에서도 메뉴 놓치지 않고 다 갖다 주세요.꽤나 친절하시고 고기랑 떡 명이나물 김치칼국수 맛있음,1
3,늦은 시간 갈 때 없어서 갔는데 자리 많은데도잠깐 기다리라면서 세워두다가자기네들 치우기 편하려고 그러는지널널한 자리말고 사람들 모여있는 자리로 감그리고 전체적으로 바빠보이지도 않았는데뭐그리 분주한지... 벨 눌러도 고장 났는지 울리지도 않고주문해도 되냐니까 잠깐만 기다리라는 말은 세 번은 들은듯고기양 적은 건 뭐 강남이니까 그렇다쳐도서비스 정신 바닥임1점도 아까움,0
3,예전 일하시던 분들 어디갔나요.. 사장 바뀐 듯..,0
6,"팩트만 말씀드립니다. 월요일 저녁에 방문했습니다.1. 들어가자마자 정말 일하기 싫어하는 표정으로 응대해주십니다.2. 먹는 방법 일절 설명 안 해주십니다.3. 고기 불판에 올려서 가위질 해주고 나머지는 알아서 구워 드셔야 합니다.* 교대 이층집에서 거의 처음부터 끝까지 직접 고기를 구워 먹은 적이 처음인지라 직원 두 분에게 직접 구워 먹는 곳이냐고 여쭤봤습니다. 한 분은 “네.”  - 고기 뒤집어주면서 대답하셨습니다.(?)한 분은 “코로나 이후로 잘 안 구워준다(?)” 는 식으로 말씀하셨습니다.코로나 이후로 여러 교대 이층집만 10번을 넘게 갔으나, 여기 지점만 방침이 그런진 모르겠습니다.다른 6인 테이블은 좀 자주 가서 구워주시더군요.이도 저도 아닌 서비스면 차라리 안 하시는 게 나을 것 같습니다.일하기 싫어하시는 표정과 태도의 종업원분들에게 불판에 고기 올려주고가위질 몇 번 해주고지나다니면서 고기 한 두번 휘적거려주는서비스를 받고 싶으신 분은 여기로 가셔서 식사하세요.",1
3,고기 밑반찬 다별로 그리고 댓글알바 티남,0
3,불친절하고 배추김치가 없습니다찍어먹을 마땅한 소스도 없고..무료로 주는 해물탕? 탕이라하기도 좀 그런데..ㅋ 칼국수 (8000원)인데 무료로 줬던 해물탕에 사리만 넣어 주시더라구요? 그럴거면 사리 추가 값만 받던가..가격대비 별로입니다. 매우 별로ㅠ,0
